2026-08-14 08:35:09,859 | INFO    | httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/register "HTTP/1.1 201 Created"
2026-08-14 08:35:10,896 | INFO    | test | START tests/web/test_shopping_flow.py::test_complete_purchase_journey[webkit]
2026-08-14 08:35:12,574 | INFO    | httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
2026-08-14 08:35:12,574 | INFO    | framework.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (7 ms)
2026-08-14 08:35:12,584 | INFO    | httpx | HTTP Request: GET http://127.0.0.1:8000/api/cart "HTTP/1.1 200 OK"
2026-08-14 08:35:12,585 | INFO    | framework.http | GET http://127.0.0.1:8000/api/cart -> 200 (3 ms)
2026-08-14 08:35:13,232 | INFO    | httpx | HTTP Request: GET http://127.0.0.1:8000/api/cart "HTTP/1.1 200 OK"
2026-08-14 08:35:13,232 | INFO    | framework.http | GET http://127.0.0.1:8000/api/cart -> 200 (19 ms)
2026-08-14 08:35:13,648 | INFO    | test | END   tests/web/test_shopping_flow.py::test_complete_purchase_journey[webkit] (2.75s)
