2026-08-14 08:33:43,848 | INFO    | test | START tests/services/test_cart_flow.py::test_adding_unknown_product_is_rejected[abc]
2026-08-14 08:33:43,884 | INFO    | httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
2026-08-14 08:33:43,885 | INFO    | framework.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (6 ms)
2026-08-14 08:33:43,889 | INFO    | httpx | HTTP Request: GET http://127.0.0.1:8000/api/cart "HTTP/1.1 200 OK"
2026-08-14 08:33:43,890 | INFO    | framework.http | GET http://127.0.0.1:8000/api/cart -> 200 (4 ms)
2026-08-14 08:33:43,897 | INFO    | httpx | HTTP Request: POST http://127.0.0.1:8000/api/cart/items "HTTP/1.1 422 Unprocessable Entity"
2026-08-14 08:33:43,897 | INFO    | framework.http | POST http://127.0.0.1:8000/api/cart/items -> 422 (5 ms)
2026-08-14 08:33:43,901 | INFO    | httpx | HTTP Request: GET http://127.0.0.1:8000/api/cart "HTTP/1.1 200 OK"
2026-08-14 08:33:43,901 | INFO    | framework.http | GET http://127.0.0.1:8000/api/cart -> 200 (2 ms)
2026-08-14 08:33:43,903 | INFO    | test | END   tests/services/test_cart_flow.py::test_adding_unknown_product_is_rejected[abc] (0.06s)
