2026-08-14 09:25:46,931 | INFO    | httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/register "HTTP/1.1 201 Created"
2026-08-14 09:25:48,000 | INFO    | test | START tests/web/test_shopping_flow.py::test_complete_purchase_journey[webkit]
2026-08-14 09:25:49,536 | INFO    | httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
2026-08-14 09:25:49,536 | INFO    | framework.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (5 ms)
2026-08-14 09:25:49,542 | INFO    | httpx | HTTP Request: GET http://127.0.0.1:8000/api/cart "HTTP/1.1 200 OK"
2026-08-14 09:25:49,543 | INFO    | framework.http | GET http://127.0.0.1:8000/api/cart -> 200 (4 ms)
2026-08-14 09:25:50,411 | INFO    | httpx | HTTP Request: GET http://127.0.0.1:8000/api/cart "HTTP/1.1 200 OK"
2026-08-14 09:25:50,412 | INFO    | framework.http | GET http://127.0.0.1:8000/api/cart -> 200 (6 ms)
2026-08-14 09:25:50,864 | INFO    | test | END   tests/web/test_shopping_flow.py::test_complete_purchase_journey[webkit] (2.86s)
