2026-08-14 04:08:21,396 | INFO    | test | START tests/services/test_cart_flow.py::test_checkout_with_empty_cart_is_rejected
2026-08-14 04:08:21,435 | INFO    | httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
2026-08-14 04:08:21,435 | INFO    | framework.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (5 ms)
2026-08-14 04:08:21,455 | INFO    | httpx | HTTP Request: GET http://127.0.0.1:8000/api/cart "HTTP/1.1 200 OK"
2026-08-14 04:08:21,455 | INFO    | framework.http | GET http://127.0.0.1:8000/api/cart -> 200 (19 ms)
2026-08-14 04:08:21,461 | INFO    | httpx | HTTP Request: POST http://127.0.0.1:8000/api/orders "HTTP/1.1 422 Unprocessable Entity"
2026-08-14 04:08:21,462 | INFO    | framework.http | POST http://127.0.0.1:8000/api/orders -> 422 (3 ms)
2026-08-14 04:08:21,465 | INFO    | httpx | HTTP Request: GET http://127.0.0.1:8000/api/cart "HTTP/1.1 200 OK"
2026-08-14 04:08:21,466 | INFO    | framework.http | GET http://127.0.0.1:8000/api/cart -> 200 (2 ms)
2026-08-14 04:08:21,468 | INFO    | test | END   tests/services/test_cart_flow.py::test_checkout_with_empty_cart_is_rejected (0.07s)
