2026-08-13 21:03:09,268 | INFO    | test | START tests/services/test_cart_flow.py::test_adding_unknown_product_is_rejected[0]
2026-08-13 21:03:09,306 | INFO    | httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
2026-08-13 21:03:09,306 | INFO    | framework.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (2 ms)
2026-08-13 21:03:09,309 | INFO    | httpx | HTTP Request: GET http://127.0.0.1:8000/api/cart "HTTP/1.1 200 OK"
2026-08-13 21:03:09,309 | INFO    | framework.http | GET http://127.0.0.1:8000/api/cart -> 200 (2 ms)
2026-08-13 21:03:09,313 | INFO    | httpx | HTTP Request: POST http://127.0.0.1:8000/api/cart/items "HTTP/1.1 404 Not Found"
2026-08-13 21:03:09,313 | INFO    | framework.http | POST http://127.0.0.1:8000/api/cart/items -> 404 (2 ms)
2026-08-13 21:03:09,319 | INFO    | httpx | HTTP Request: GET http://127.0.0.1:8000/api/cart "HTTP/1.1 200 OK"
2026-08-13 21:03:09,319 | INFO    | framework.http | GET http://127.0.0.1:8000/api/cart -> 200 (3 ms)
2026-08-13 21:03:09,322 | INFO    | test | END   tests/services/test_cart_flow.py::test_adding_unknown_product_is_rejected[0] (0.05s)
