2026-08-13 21:05:23,958 | INFO    | httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/register "HTTP/1.1 201 Created"
2026-08-13 21:05:24,849 | INFO    | test | START tests/web/test_shopping_flow.py::test_complete_purchase_journey[webkit]
2026-08-13 21:05:26,202 | INFO    | httpx | HTTP Request: POST http://127.0.0.1:8000/api/auth/login "HTTP/1.1 200 OK"
2026-08-13 21:05:26,202 | INFO    | framework.http | POST http://127.0.0.1:8000/api/auth/login -> 200 (3 ms)
2026-08-13 21:05:26,207 | INFO    | httpx | HTTP Request: GET http://127.0.0.1:8000/api/cart "HTTP/1.1 200 OK"
2026-08-13 21:05:26,207 | INFO    | framework.http | GET http://127.0.0.1:8000/api/cart -> 200 (3 ms)
2026-08-13 21:05:27,049 | INFO    | httpx | HTTP Request: GET http://127.0.0.1:8000/api/cart "HTTP/1.1 200 OK"
2026-08-13 21:05:27,049 | INFO    | framework.http | GET http://127.0.0.1:8000/api/cart -> 200 (4 ms)
2026-08-13 21:05:27,899 | INFO    | test | END   tests/web/test_shopping_flow.py::test_complete_purchase_journey[webkit] (3.05s)
